,Unnamed: 0,SALE PRICE,latitude,longitude,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,TAX CLASS = 1,TAX CLASS = 2,RESIDENTIAL,One Family Dwellings,Two Family Dwellings,Walk Up Apartments,Elevator Apartments,Condominiums,MIXED_USE,COMMERCIAL_BUILDINGS,INDUSTRIAL_BUILDINGS,VACANT_LOTS,CIVIC_USE,GOVERNMENT_BLDG,Apt Floor_mv,Apt Floor STAN,LAND SQUARE FEET_mv,LAND SQUARE FEET STAN,BUILD_YEAR(1800-1900),BUILD_YEAR(1900-2000),BUILD_YEAR(2000-2019)
123,123,885000,40.74558250000001,-74.00260018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
124,124,350000,40.74558250000001,-74.00260018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
125,125,655000,40.745521,-74.00253612,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
126,126,650000,40.745521,-74.00253612,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
127,127,3365000,40.7462369,-74.00229375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
128,128,840000,40.7461786,-74.00213792,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
129,129,2100000,40.74695195,-74.00299773,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
130,130,150000,40.74721210000001,-74.00361934,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
131,131,2100000,40.7480782,-74.00253596,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
132,132,255000,40.74785745,-74.00109572,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
133,133,409000,40.74185170000001,-74.00217106,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
134,134,70000,40.7419031,-74.00224751,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
135,135,70000,40.7419031,-74.00224751,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
136,136,180000,40.7419685,-74.00240499,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
137,137,70000,40.7419685,-74.00240499,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
138,138,680000,40.74203825,-74.00245575,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
139,139,720000,40.74207865,-74.00262532,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
140,140,1750000,40.742114,-74.00270774,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
141,141,999000,40.74337815,-74.00215085,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
142,142,1405000,40.7434726,-74.00131544,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
143,143,500000,40.74416555,-74.00209369,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
144,144,485000,40.74416555,-74.00209369,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
145,145,735000,40.74444570000001,-74.00259770000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
146,146,455000,40.74444570000001,-74.00259770000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
147,147,640000,40.7450144,-74.002049,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
148,148,792000,40.7450144,-74.002049,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
149,149,750000,40.7450144,-74.002049,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
150,150,7492500,40.744715,-74.00160016,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
151,151,825000,40.744715,-74.00160016,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
152,152,530000,40.7450311,-74.0013157,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
153,153,555000,40.7450311,-74.0013157,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
154,154,445000,40.74490155,-74.00100201,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
155,155,675000,40.744867,-74.00091479,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
156,156,985000,40.74492235,-74.00014959999999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
157,157,940000,40.74492235,-74.00014959999999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
158,158,600000,40.74505095,-74.00062908,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
159,159,330000,40.74505095,-74.00062908,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
160,160,855000,40.746001,-74.00081091,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
161,161,900000,40.7501787,-73.99792097,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
162,162,430000,40.74030715,-74.00025903,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
163,163,550000,40.74030715,-74.00025903,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
164,164,645000,40.74030715,-74.00025903,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
165,165,440000,40.74054865,-73.99978225,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
166,166,618000,40.7436195,-73.9990127,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
167,167,960000,40.7442042,-73.99840024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
168,168,503500,40.74424000000001,-73.9985777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
169,169,970000,40.74443525,-73.99783388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
170,170,500000,40.7384368,-73.99700779999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
171,171,1375000,40.73935025,-73.9978916,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
172,172,1170000,40.74789841,-74.00488749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,1,0.01509227413629082,0,0,1
173,173,1200000,40.74789841,-74.00488749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.11363636363636363,1,0.01509227413629082,0,0,1
174,174,1150000,40.74789841,-74.00488749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,0,1
175,175,799000,40.74789841,-74.00488749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,0,1
176,176,595000,40.74789841,-74.00488749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.13636363636363635,1,0.01509227413629082,0,0,1
177,177,1775000,40.74789841,-74.00488749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,1
178,178,840000,40.7450552,-74.00510609,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
179,179,825000,40.7450552,-74.00510609,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
180,180,1250000,40.7463123,-74.00245408,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
181,181,750000,40.74659000000001,-74.00178192,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
182,182,910000,40.74659000000001,-74.00178192,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
183,183,695000,40.7479756,-74.00221672,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
184,184,535000,40.7478804,-74.00202434,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
185,185,810000,40.7478804,-74.00202434,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
186,186,1500000,40.7478077,-74.00185920000001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
187,187,489000,40.7478077,-74.00185920000001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
188,188,490000,40.7478077,-74.00185920000001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
189,189,675000,40.74286875,-74.00164586,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
190,190,811110,40.74286875,-74.00164586,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
191,191,739000,40.74313005,-74.00137749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
192,192,730000,40.74313005,-74.00137749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
193,193,1030000,40.7445936,-74.0023724,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1590909090909091,1,0.01509227413629082,0,1,0
194,194,815000,40.7445936,-74.0023724,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
195,195,1110000,40.74540535,-74.00038734,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
196,196,109436,40.746736,-74.00057159999999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10227272727272728,1,0.01509227413629082,0,1,0
197,197,156921,40.746736,-74.00057159999999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,1,0.01509227413629082,0,1,0
198,198,1780000,40.7458389,-73.9993686,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
199,199,122744,40.74655031,-74.00002036,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2159090909090909,1,0.01509227413629082,0,1,0
200,200,122744,40.74655031,-74.00002036,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
201,201,123205,40.746183,-73.9987749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.14772727272727273,1,0.01509227413629082,0,1,0
202,202,77003,40.7468479,-73.99960779999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
203,203,77291,40.746183,-73.9987749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.22727272727272727,1,0.01509227413629082,0,1,0
204,204,139651,40.74655031,-74.00002036,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
205,205,126005,40.74655031,-74.00002036,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10227272727272728,1,0.01509227413629082,0,1,0
206,206,108208,40.7477931,-73.99992320000001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.23863636363636365,1,0.01509227413629082,0,1,0
207,207,93100,40.7469724,-73.9976561,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.11363636363636363,1,0.01509227413629082,0,1,0
208,208,76715,40.74817150000001,-73.996517,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.14772727272727273,1,0.01509227413629082,0,1,0
209,209,76715,40.74829681,-73.99642513,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2159090909090909,1,0.01509227413629082,0,1,0
210,210,77003,40.74817150000001,-73.996517,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.11363636363636363,1,0.01509227413629082,0,1,0
211,211,92404,40.7629258,-73.9893541,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
212,212,107804,40.7629258,-73.9893541,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
213,213,77291,40.74901905,-73.99760532,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
214,214,77291,40.74829681,-73.99642513,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
215,215,139651,40.74829681,-73.99642513,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.125,1,0.01509227413629082,0,1,0
216,216,155167,40.74817150000001,-73.996517,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,1,0.01509227413629082,0,1,0
217,217,77583,40.7629258,-73.9893541,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.13636363636363635,1,0.01509227413629082,0,1,0
218,218,124602,40.74931418,-73.99751540000003,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
219,219,124338,40.7629258,-73.9893541,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
220,220,76715,40.748822,-73.9965098,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
221,221,92058,40.7496438,-73.9984829,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10227272727272728,1,0.01509227413629082,0,1,0
222,222,108208,40.748822,-73.9965098,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.14772727272727273,1,0.01509227413629082,0,1,0
223,223,123666,40.7496438,-73.9984829,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.17045454545454544,1,0.01509227413629082,0,1,0
224,224,92749,40.7496438,-73.9984829,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1590909090909091,1,0.01509227413629082,0,1,0
225,225,767000,40.73992570000001,-74.00128989,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
226,226,1260000,40.73992570000001,-74.00128989,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
227,227,2200000,40.73992570000001,-74.00128989,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
228,228,1065000,40.73992570000001,-74.00128989,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
229,229,491000,40.73992570000001,-74.00128989,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
230,230,965000,40.7406483,-74.00107115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
231,231,1025000,40.7406483,-74.00107115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
232,232,1330000,40.7400779,-73.99892270000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.18181818181818182,1,0.01509227413629082,0,1,0
233,233,775000,40.74063125,-73.99914783,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
234,234,50000,40.74204155,-73.99782159,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
235,235,1355000,40.7429019,-73.99740153,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
236,236,1095000,40.74325775,-73.99823348,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
237,237,965000,40.74364765,-73.99803652,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
238,238,660000,40.74364765,-73.99803652,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
239,239,835000,40.7434915,-73.99773211,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,1,0,0
240,240,965000,40.7434915,-73.99773211,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,1,0,0
241,241,961000,40.7434915,-73.99773211,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,1,0,0
242,242,850000,40.7435756,-73.99780204,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,1,0,0
243,243,660000,40.7434469,-73.99751251,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
244,244,535000,40.7434469,-73.99751251,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
245,245,650000,40.7430253,-73.9968208,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.17045454545454544,1,0.01509227413629082,0,1,0
246,246,880000,40.7430253,-73.9968208,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
247,247,825000,40.7430253,-73.9968208,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
248,248,1075000,40.7430253,-73.9968208,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
249,249,765000,40.7440265,-73.99806785,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
250,250,930000,40.7440265,-73.99806785,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
251,251,2425000,40.7446076,-73.9972622,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
252,252,879500,40.74544655,-73.99723885,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
253,253,795000,40.745145,-73.99752579,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
254,254,599000,40.745145,-73.99752579,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
255,255,579000,40.74544655,-73.99723885,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
256,256,1260000,40.745145,-73.99752579,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
257,257,970000,40.74591905,-73.9966808,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
258,258,998000,40.74591905,-73.9966808,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
259,259,775000,40.74591905,-73.9966808,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
260,260,875000,40.7460064,-73.99563995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
261,261,875000,40.7460064,-73.99563995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
262,262,1650000,40.7468559,-73.99575024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
